,LINK_ID,Source,Target,MAX_SPD
3131,1570029100,1570012300,1570012500,30.0
3132,1570029200,1570012500,1570012300,30.0
3133,1570024100,1570010800,1570011300,60.0
3134,1570024200,1570011300,1570010800,30.0
3135,1570028900,1570012300,1570012400,50.0
3136,1570029000,1570012400,1570012300,50.0
3137,1570025200,1570011300,1570011200,30.0
3138,1570023100,1570010400,1570011200,40.0
3139,1570023200,1570011200,1570010400,40.0
3140,1570023700,1570010600,1570011100,40.0
3141,1570023800,1570011100,1570010600,40.0
3142,1560015000,1560005900,1560000200,50.0
3143,1560014900,1560000200,1560005900,50.0
3144,1560045000,1560014000,1560013900,40.0
3145,1520022100,1520006900,1520007000,40.0
3146,1520022200,1520007000,1520006900,40.0
3147,1560041800,1560014100,1560012900,50.0
3148,1560041700,1560012900,1560014100,50.0
3149,1560036800,1560013300,1560011500,50.0
3150,1560036700,1560011500,1560013300,50.0
3151,1540078300,1540026100,1540026700,70.0
3152,1540078400,1540026700,1540026100,70.0
3153,1560055600,1560019500,1560016900,60.0
3154,1560055500,1560016900,1560019500,60.0
3155,1560075200,1560022700,1560022600,60.0
3156,1560075100,1560022600,1560022700,40.0
3157,1560055400,1560017000,1560016900,50.0
3158,1560055300,1560016900,1560017000,50.0
3159,1560048800,1560016200,1560015000,50.0
3160,1560048700,1560015000,1560016200,50.0
3161,1560041200,1560014300,1560012700,50.0
3162,1560041100,1560012700,1560014300,50.0
3163,1560050000,1560016100,1560015300,50.0
3164,1560042800,1560013300,1560013200,50.0
3165,1560042700,1560013200,1560013300,50.0
3166,1560036500,1560011500,1560011600,50.0
3167,1560036600,1560011600,1560011500,50.0
3168,1560026200,1560009700,1560008700,50.0
3169,1560026100,1560008700,1560009700,50.0
3170,1560064100,1560019600,1560003700,50.0
3171,1560064200,1560003700,1560019600,50.0
3172,1560061000,1560019100,1560018700,60.0
3173,1560060900,1560018700,1560019100,60.0
3174,1560055200,1560018700,1560016800,60.0
3175,1560055100,1560016800,1560018700,60.0
3176,1560044800,1560014800,1560013800,60.0
3177,1560058000,1560018000,1560017800,50.0
3178,1560057900,1560017800,1560018000,50.0
3179,1560072300,1560021700,1560021800,60.0
3180,1560072400,1560021800,1560021700,60.0
3181,1560074700,1560022500,1560022900,60.0
3182,1560074800,1560022900,1560022500,60.0
3183,1520004400,1520002000,1520000100,50.0
3184,1520004300,1520000100,1520002000,50.0
3185,1560072100,1560021600,1560021700,60.0
3186,1560072200,1560021700,1560021600,60.0
3187,1560062600,1560003000,1560019100,60.0
3188,1560062500,1560019100,1560003000,60.0
3189,1560063600,1560002300,1560019400,50.0
3190,1560053000,1560017400,1560016100,50.0
3191,1560052900,1560016100,1560017400,50.0
3192,1560053200,1560017100,1560016200,50.0
3193,1560053100,1560016200,1560017100,50.0
3194,1560061300,1560018900,1560019600,50.0
3195,1550007601,1550003701,1550003700,70.0
3196,1550007302,1550004001,1550003700,70.0
3197,1550007401,1550004001,1550004000,70.0
3198,1550009700,1500000100,1550004600,70.0
3199,1550009800,1550004600,1500000100,70.0
3200,1550008300,1550004200,1550004100,70.0
3201,1550008900,1550004400,1550004300,70.0
3202,1500001100,1500000600,1500000800,70.0
3203,1500000700,1500000500,1500000400,40.0
3204,1500001200,1500000800,1500000600,70.0
3205,1500000800,1500000400,1500000500,70.0
3206,1550001901,1550001001,1550001000,80.0
3207,1550003502,1550002601,1550002600,40.0
3208,1550000300,1550000300,1550000100,80.0
3209,1550001100,1550000400,1550001100,60.0
3210,1550000501,1550000200,1550000201,50.0
3211,1550000502,1550000201,1550000400,50.0
3212,1550000602,1550000400,1550000201,30.0
3213,1550000601,1550000201,1550000200,50.0
3214,1570015801,1570007501,1570007500,60.0
3215,1520008300,1520002900,1520003000,40.0
3216,1560019000,1560001000,1560006700,30.0
3217,1560018900,1560006700,1560001000,50.0
3218,1560023700,1560008100,1560001200,50.0
3219,1550018000,1550001200,1550000300,80.0
3220,1510033200,1510011400,1510002500,60.0
3221,1510033300,1510002500,1510011400,60.0
3222,1560030200,1560011100,1560009900,40.0
3223,1560030100,1560009900,1560011100,40.0
3224,1550002200,1550001200,1550001000,40.0
3225,1550002100,1550001000,1550001200,40.0
3226,1550023400,1550008300,1550001100,60.0
3227,1550035900,1550011800,1550011900,60.0
3228,1550036000,1550011900,1550011800,60.0
3229,1560023000,1560008400,1560007900,70.0
3230,1560022900,1560007900,1560008400,70.0
3231,1520018200,1520005900,1520001600,60.0
3232,1520018100,1520001600,1520005900,60.0
3233,1520021700,1520006700,1520006900,40.0
3234,1520021800,1520006900,1520006700,40.0
3235,1520020300,1520006300,1520006700,40.0
3236,1520020400,1520006700,1520006300,40.0
3237,1520022300,1520007000,1520007100,40.0
3238,1520022400,1520007100,1520007000,40.0
3239,1520021300,1520006600,1520006800,40.0
3240,1520021400,1520006800,1520006600,40.0
3241,1520020100,1520006300,1520006400,40.0
3242,1560029100,1560009600,1560011800,30.0
3243,1540077600,1540026800,1540025900,40.0
3244,1540077500,1540025900,1540026800,40.0
3245,1560048400,1560016600,1560014900,70.0
3246,1560048300,1560014900,1560016600,70.0
3247,1560030400,1560011700,1560010000,50.0
3248,1560010300,1560004400,1560005000,60.0
3249,1560049800,1560016300,1560015200,50.0
3250,1560049700,1560015200,1560016300,50.0
3251,1560038000,1560013700,1560011900,40.0
3252,1560037900,1560011900,1560013700,40.0
3253,1560027000,1560009700,1560009000,50.0
3254,1560026900,1560009000,1560009700,50.0
3255,1560027100,1560009000,1560001400,60.0
3256,1560009300,1560004200,1560004800,30.0
3257,1520016400,1520001100,1520005200,60.0
3258,1520016300,1520005200,1520001100,60.0
3259,1560047300,1560014500,1560015700,40.0
3260,1560047400,1560015700,1560014500,40.0
3261,1560052100,1560016000,1560016200,50.0
3262,1560052200,1560016200,1560016000,50.0
3263,1560045800,1560014400,1560014100,50.0
3264,1560045700,1560014100,1560014400,50.0
3265,1560043000,1560015400,1560013200,50.0
3266,1560042900,1560013200,1560015400,50.0
3267,1560050400,1560017500,1560015400,50.0
3268,1560050300,1560015400,1560017500,50.0
3269,1560043400,1560015500,1560013300,50.0
3270,1560038900,1560012200,1560013900,40.0
3271,1560045200,1560014700,1560013900,40.0
3272,1560045100,1560013900,1560014700,40.0
3273,1560038800,1560014000,1560012100,40.0
3274,1560038700,1560012100,1560014000,40.0
3275,1560045400,1560014500,1560014000,40.0
3276,1560045300,1560014000,1560014500,40.0
3277,1560060700,1560018700,1560018800,40.0
3278,1560060800,1560018800,1560018700,40.0
3279,1560059700,1560018400,1560018600,40.0
3280,1560059800,1560018600,1560018400,40.0
3281,1560033700,1560010900,1560012100,40.0
3282,1560033400,1560012200,1560010800,40.0
3283,1560033300,1560010800,1560012200,40.0
3284,1560038600,1560012200,1560012100,40.0
3285,1560038500,1560012100,1560012200,40.0
3286,1560044900,1560013900,1560014000,40.0
3287,1560061400,1560019600,1560018900,50.0
3288,1560050900,1560015600,1560017700,70.0
3289,1560039300,1560012300,1560013600,50.0
3290,1560039400,1560013600,1560012300,50.0
3291,1560029400,1560011000,1560009700,50.0
3292,1560029300,1560009700,1560011000,50.0
3293,1560048200,1560016800,1560014800,60.0
3294,1560048100,1560014800,1560016800,60.0
3295,1560075800,1560022900,1560022700,60.0
3296,1560075700,1560022700,1560022900,60.0
3297,1520004800,1520002300,1520002000,50.0
3298,1520004700,1520002000,1520002300,50.0
3299,1520004900,1520002100,1520002200,50.0
3300,1520005000,1520002200,1520002100,50.0
3301,1540076000,1540026100,1540006000,30.0
3302,1560018100,1560000600,1560006900,70.0
3303,1560018200,1560006900,1560000600,70.0
3304,1540055500,1540003900,1540019500,60.0
3305,1540055600,1540019500,1540003900,60.0
3306,1570022200,1570010200,1570000501,40.0
3307,1570022100,1570000501,1570010200,40.0
3308,1570023300,1570010500,1570010700,60.0
3309,1570023400,1570010700,1570010500,60.0
3310,1570024600,1570004400,1570010900,50.0
3311,1570024500,1570010900,1570004400,50.0
3312,1560035400,1560001500,1560011300,60.0
3313,1560035300,1560011300,1560001500,60.0
3314,1570021300,3910020300,1570010200,40.0
3315,1560028800,1560010000,1560009500,50.0
3316,1560028700,1560009500,1560010000,50.0
3317,1560054100,1560016500,1560018100,50.0
3318,1560054200,1560018100,1560016500,50.0
3319,1560029800,1560009900,1560009800,50.0
3320,1560029700,1560009800,1560009900,50.0
3321,1540078200,1540026500,1540006300,70.0
3322,1540078100,1540006300,1540026500,70.0
3323,1540075100,1540025400,1540025900,50.0
3324,1560029600,1560009800,1560001200,50.0
3325,1560029500,1560001200,1560009800,50.0
3326,1560058900,1560018100,1560018500,50.0
3327,1560059000,1560018500,1560018100,50.0
3328,1560054600,1560018200,1560016600,70.0
3329,1560054500,1560016600,1560018200,70.0
3330,1520010600,1520003700,1520003500,40.0
3331,1520011000,1520003800,1520003700,60.0
3332,1520010900,1520003700,1520003800,60.0
3333,1540059200,1540021000,1540020100,70.0
3334,1540059100,1540020100,1540021000,70.0
3335,1540056400,1540019300,1540020400,60.0
3336,1540056500,1540020400,1540019300,60.0
3337,1540032600,1540012400,1540012300,70.0
3338,1540036300,1540013500,1540013800,70.0
3339,1540036400,1540013800,1540013500,70.0
3340,1540028500,1540011200,1540011300,60.0
3341,1540028600,1540011300,1540011200,60.0
3342,1540029300,1540011400,1540011500,60.0
3343,1510018700,1510007000,1510006900,70.0
3344,1510018600,1510006900,1510007000,70.0
3345,1550044500,1500000900,1550014300,30.0
3346,1550044400,1550014300,1500000900,70.0
3347,1550044200,1550014300,1550014200,70.0
3348,1550044100,1550014200,1550014300,70.0
3349,1530019500,1530005800,1530005900,60.0
3350,1550030500,1550010100,1550010200,70.0
3351,1530006100,1530002000,1530002100,60.0
3352,1530006200,1530002100,1530002000,60.0
3353,1550023900,1550008300,1530002000,60.0
3354,1550024000,1530002000,1550008300,50.0
3355,1550015100,1550006100,1550006200,60.0
3356,1550015200,1550006200,1550006100,60.0
3357,1550015300,1550006200,1550000200,80.0
3358,1550015400,1550000200,1550006200,80.0
3359,1540058000,1540019700,1540020700,60.0
3360,1540058100,1540020700,1540019700,60.0
3361,1510028200,1510009800,1510010300,80.0
3362,1510028300,1510010300,1510009800,80.0
3363,1560044500,1560013800,1560013900,40.0
3364,1560044600,1560013900,1560013800,40.0
3365,1560047800,1560014800,1560014700,40.0
3366,1560047700,1560014700,1560014800,40.0
3367,1560038100,1560012000,1560012200,40.0
3368,1560038200,1560012200,1560012000,40.0
3369,1560056200,1560018900,1560017100,50.0
3370,1560056100,1560017100,1560018900,50.0
3371,1560070700,1560021200,1560021700,40.0
3372,1550015900,1550000200,1550007200,70.0
3373,1550016000,1550007200,1550000200,70.0
3374,1520019600,1520006500,1520001801,60.0
3375,1520019500,1520001801,1520006500,60.0
3376,1560012000,1560006000,1560004700,40.0
3377,1560065400,1560020600,1560002700,70.0
3378,1560065300,1560002700,1560020600,70.0
3379,1540022800,1540009900,1540009500,40.0
3380,1540021600,1540009500,1540009200,40.0
3381,1540021500,1540009200,1540009500,40.0
3382,1540022700,1540009500,1540009900,40.0
3383,1530012100,1530003800,1530004000,60.0
3384,1540052200,1540017900,1540018700,40.0
3385,1540054500,1540018700,1540003700,40.0
3386,1540054600,1540003700,1540018700,40.0
3387,1540052300,1540018700,1540017900,40.0
3388,1560046200,1560014300,1560014200,50.0
3389,1560046100,1560014200,1560014300,50.0
3390,1540074100,1540025100,1540026100,70.0
3391,1540074200,1540026100,1540025100,70.0
3392,1540073900,1540025100,1540006000,30.0
3393,1540074000,1540006000,1540025100,40.0
3394,1560057100,1560017500,1560017600,50.0
3395,1560057200,1560017600,1560017500,50.0
3396,1560057300,1560017600,1560017700,50.0
3397,1560057400,1560017700,1560017600,50.0
3398,1560042400,1560013200,1560013100,50.0
3399,1560042300,1560013100,1560013200,50.0
3400,1560047500,1560014600,1560015800,50.0
3401,1560047600,1560015800,1560014600,50.0
3402,1560051300,1560015700,1560015900,50.0
3403,1560051400,1560015900,1560015700,50.0
3404,1560051700,1560015900,1560016800,50.0
3405,1560051800,1560016800,1560015900,50.0
3406,1560055700,1560017000,1560017100,50.0
3407,1560064000,1560003800,1560019500,60.0
3408,1560063900,1560019500,1560003800,60.0
3409,1560034100,1560011000,1560014600,50.0
3410,1560034200,1560014600,1560011000,50.0
3411,1560051000,1560017700,1560015600,70.0
3412,1560017200,1560000600,1560006200,40.0
3413,1540075900,1540006000,1540026100,30.0
3414,1540090400,1540029700,1540030100,60.0
3415,1540090500,1540030100,1540029700,60.0
3416,1540077300,1540025900,1540026000,70.0
3417,1540077400,1540026000,1540025900,70.0
3418,1540079800,1540026700,1540026500,70.0
3419,1540079700,1540026500,1540026700,70.0
3420,1540072500,1540024800,1540005500,50.0
3421,1540072600,1540005500,1540024800,50.0
3422,1540071900,1540024700,1540024800,50.0
3423,1540072000,1540024800,1540024700,50.0
3424,1540041100,1540014700,1540014800,50.0
3425,1540041200,1540014800,1540014700,50.0
3426,1540041700,1540014800,1540015100,50.0
3427,1540041800,1540015100,1540014800,50.0
3428,1540032900,1540012400,1540013500,70.0
3429,1540033000,1540013500,1540012400,70.0
3430,1540032500,1540012300,1540012400,70.0
3431,1500022000,1500006300,1500006200,60.0
3432,1500021900,1500006200,1500006300,60.0
3433,1500022400,1510008900,1500006300,60.0
3434,1500022300,1500006300,1510008900,60.0
3435,1510019100,1500003800,1510007000,70.0
3436,1510019000,1510007000,1500003800,70.0
3437,1540054000,1540018500,1540019200,40.0
3438,1540054100,1540019200,1540018500,40.0
3439,1540056100,1540019200,1540019900,40.0
3440,1540056200,1540019900,1540019200,40.0
3441,1520022700,1520007200,1540015700,40.0
3442,1520022800,1540015700,1520007200,60.0
3443,1540044300,1540015700,1540016800,70.0
3444,1560070800,1560021700,1560021200,40.0
3445,1560074900,1560022500,1520002600,40.0
3446,1560075000,1520002600,1560022500,40.0
3447,1530009300,1530000200,1530003500,70.0
3448,1530009400,1530003500,1530000200,70.0
3449,1550012700,1550005500,1550005700,40.0
3450,1550012800,1550005700,1550005500,60.0
3451,1560011900,1560004700,1560006000,30.0
3452,1560013800,1560000300,1560005200,60.0
3453,1560013700,1560005200,1560000300,60.0
3454,1560026300,1560008800,1560008900,60.0
3455,1560026400,1560008900,1560008800,60.0
3456,1560058500,1560017900,1560018400,50.0
3457,1560058600,1560018400,1560017900,50.0
3458,1510027300,1510001600,1510014600,70.0
3459,1540049900,1540017300,1540018000,60.0
3460,1540050000,1540018000,1540017300,60.0
3461,1540052400,1540018000,1540018600,40.0
3462,1540054300,1540018600,1540018800,60.0
3463,1540054400,1540018800,1540018600,60.0
3464,1540052500,1540018600,1540018000,60.0
3465,1550028400,1550009600,1550010400,60.0
3466,1550028500,1550010400,1550009600,60.0
3467,1550031500,1550010400,1550010500,60.0
3468,1550031600,1550010500,1550010400,60.0
3469,1550032100,1550010500,1550011100,60.0
3470,1550032200,1550011100,1550010500,60.0
3471,1550033300,1550011100,1550011800,60.0
3472,1550040100,1550013100,1550013800,60.0
3473,1550042700,1550013800,1550014400,60.0
3474,1550042800,1550014400,1550013800,60.0
3475,1550040200,1550013800,1550013100,60.0
3476,1550045300,1550014600,1550015000,60.0
3477,1550045400,1550015000,1550014600,60.0
3478,1550046700,1550015000,1550015100,60.0
3479,1550052700,1510009400,1550016400,60.0
3480,1550051200,1550016400,1550016000,60.0
3481,1540083100,1540027500,1540028500,50.0
3482,1540078000,1540027500,1540026000,50.0
3483,1540077900,1540026000,1540027500,30.0
3484,1540086200,1540029200,1540028400,60.0
3485,1540086100,1540028400,1540029200,60.0
3486,1540085000,1540028400,1540028100,60.0
3487,1540084900,1540028100,1540028400,60.0
3488,1510027200,1510014600,1510001600,40.0
3489,1540026700,1540010700,1540015500,60.0
3490,1540043900,1540015500,1540016200,50.0
3491,1540044000,1540016200,1540015500,60.0
3492,1540026800,1540015500,1540010700,60.0
3493,1550026700,1550009100,1550009600,60.0
3494,1550026800,1550009600,1550009100,60.0
3495,1550035800,1550011800,1550011200,60.0
3496,1550033100,1550011100,1550011200,60.0
3497,1550033200,1550011200,1550011100,60.0
3498,1550044000,1550014200,1550013800,60.0
3499,1550037200,1550012200,1550011800,60.0
3500,1550033400,1550011200,1550012200,60.0
3501,1550044300,1550014200,1550014600,60.0
3502,1550044600,1550014400,1550014200,40.0
3503,1550046900,1550015000,1550004500,60.0
3504,1550048400,1550004500,1550015100,60.0
3505,1550044700,1550014400,1550014600,60.0
3506,1550044800,1550014600,1550014400,60.0
3507,1550046800,1550015100,1550015000,60.0
3508,1550048500,1550004500,1550015400,60.0
3509,1550048800,1550015200,1550004500,60.0
3510,1550048200,1550015100,1550015200,60.0
3511,1550048300,1550015200,1550015100,60.0
3512,1550048900,1550015200,1550015400,60.0
3513,1560011400,1560005400,1560004600,30.0
3514,1560011300,1560004600,1560005400,30.0
3515,1550014100,1550007000,1550005800,60.0
3516,1550014200,1550005800,1550007000,60.0
3517,1550016700,1550006600,1550007000,40.0
3518,1550016800,1550007000,1550006600,40.0
3519,1570001402,1570000501,1570000500,50.0
3520,1570001301,1570000501,1570000800,50.0
3521,1570001302,1570000500,1570000501,50.0
3522,1570004700,1570002200,1570002000,40.0
3523,1570003401,1570001400,1570002000,30.0
3524,1530004700,1530001500,1530000100,50.0
3525,1530004800,1530000100,1530001500,50.0
3526,1540057200,1540019500,1540020500,60.0
3527,1540053700,1540019500,1540018400,60.0
3528,1540053600,1540018400,1540019500,60.0
3529,1540086400,1540029600,1540028500,50.0
3530,1540086300,1540028500,1540029600,50.0
3531,1540083200,1540028500,1540027500,50.0
3532,1540086000,1540028500,1540028400,40.0
3533,1540085900,1540028400,1540028500,40.0
3534,1540082800,1540027500,1540027400,60.0
3535,1540082700,1540027400,1540027500,60.0
3536,1540053900,1540020500,1540018400,70.0
3537,1540053800,1540018400,1540020500,70.0
3538,1570019900,1570009300,1570009200,30.0
3539,1570019500,1570009200,1570009100,40.0
3540,1570020000,1570009200,1570009300,30.0
3541,1570019600,1570009100,1570009200,40.0
3542,1550009100,1550004500,1550004400,70.0
3543,1550009500,1550004600,1550004500,70.0
3544,1550008100,1550003800,1550003900,70.0
3545,1510033900,1510011800,1510011600,50.0
3546,1510033800,1510011600,1510011800,50.0
3547,1540062100,1540021300,1540021700,60.0
3548,1540062200,1540021700,1540021300,60.0
3549,1540063500,1540021800,1540022100,50.0
3550,1530011500,1530003700,1530005400,40.0
3551,1530011600,1530005400,1530003700,50.0
3552,1560042100,1560013000,1560016400,50.0
3553,1560042200,1560016400,1560013000,50.0
3554,1510030300,1510011000,1510010500,60.0
3555,1510031800,1510011000,1510011400,60.0
3556,1510031900,1510011400,1510011000,60.0
3557,1510030500,1510011400,1510010600,40.0
3558,1510030400,1510010600,1510011400,40.0
3559,1510033000,1510011400,1510002400,60.0
3560,1510033100,1510002400,1510011400,60.0
3561,1510035800,1510003000,1510003301,40.0
3562,1510035900,1510003301,1510003000,40.0
3563,1510030700,1510002200,1510010600,40.0
3564,1510030600,1510010600,1510002200,40.0
3565,1510025500,1510002000,1510009000,40.0
3566,1510025400,1510009000,1510002000,40.0
3567,1510022700,1510011000,1510008000,60.0
3568,1510027100,1510001700,1510009500,70.0
3569,1510027000,1510009500,1510001700,80.0
3570,1510025300,1510009500,1510009000,70.0
3571,1510025200,1510009000,1510009500,70.0
3572,1550053500,1510009500,1550016700,40.0
3573,1550052100,1550016300,1550016200,70.0
3574,1550052000,1550016200,1550016300,70.0
3575,1550050600,1550016200,1550015700,40.0
3576,1550050500,1550015700,1550016200,40.0
3577,1550050300,1550015700,1550015800,50.0
3578,1550050400,1550015800,1550015700,50.0
3579,1550049800,1550015700,1550015500,50.0
3580,1550048000,1550003901,1550015700,50.0
3581,1550046300,1550003800,1550015500,50.0
3582,1550046400,1550015500,1550003800,50.0
3583,1550049200,1550015500,1550015300,50.0
3584,1550049100,1550015300,1550015500,50.0
3585,1550046200,1550015300,1550003700,50.0
3586,1550046100,1550003700,1550015300,50.0
3587,1510032700,1510011600,1510011300,40.0
3588,1510032600,1510011300,1510011600,40.0
3589,1510031300,1510011200,1510010800,40.0
3590,1510031200,1510010800,1510011200,40.0
3591,1510031400,1510010800,1510011900,70.0
3592,1510031500,1510011900,1510010800,70.0
3593,1510032500,1510012100,1510011200,40.0
3594,1510032400,1510011200,1510012100,40.0
3595,1510017600,1510006800,1510006600,40.0
3596,1510036600,1510012400,1510003300,70.0
3597,1510036700,1510003300,1510012400,70.0
3598,1510036000,1510012200,1510012400,50.0
3599,1510034800,1510011900,1510012000,60.0
3600,1540040600,1540016000,1540014500,40.0
3601,1540040500,1540014500,1540016000,40.0
3602,1540037000,1540014500,1540013700,40.0
3603,1540036900,1540013700,1540014500,40.0
3604,1540062700,1540021500,1540021800,50.0
3605,1540062800,1540021800,1540021500,50.0
3606,1540058700,1540020600,1540020000,50.0
3607,1540058600,1540020000,1540020600,50.0
3608,1540062000,1540021700,1540021200,60.0
3609,1540061900,1540021200,1540021700,60.0
3610,1540059400,1540021200,1540020200,60.0
3611,1540065200,1540022700,1540022300,50.0
3612,1540067300,1540022900,1540023000,50.0
3613,1540067400,1540023000,1540022900,50.0
3614,1540064400,1540022300,1540022100,60.0
3615,1540064300,1540022100,1540022300,60.0
3616,1540043500,1540001500,1540015400,50.0
3617,1540043400,1540015400,1540001500,50.0
3618,1520010200,1520004500,1520003400,60.0
3619,1520010100,1520003400,1520004500,60.0
3620,1500007800,1500003000,1500000300,60.0
3621,1500007700,1500000300,1500003000,60.0
3622,1500005400,1520000500,1500002000,70.0
3623,1500005300,1500002000,1520000500,70.0
3624,1500005500,1500002000,1500000300,60.0
3625,1500005600,1500000300,1500002000,60.0
3626,1520016200,1520005700,1520005100,40.0
3627,1520016100,1520005100,1520005700,70.0
3628,1520013800,1520005100,1520004500,60.0
3629,1500018700,1500005200,1500006100,60.0
3630,1500018800,1500006100,1500005200,60.0
3631,1500021300,1500006100,1500006400,60.0
3632,1500021400,1500006400,1500006100,60.0
3633,1500017800,1500006400,1500004900,60.0
3634,1500017700,1500004900,1500006400,60.0
3635,1500024800,1500007200,1500007100,60.0
3636,1500024700,1500007100,1500007200,60.0
3637,1500024200,1500007100,1500006900,60.0
3638,1500024100,1500006900,1500007100,60.0
3639,1500006600,1500000500,1500002200,60.0
3640,1500010900,1500000800,1500003600,70.0
3641,1500011000,1500003600,1500000800,70.0
3642,1500005900,1500002100,1500002400,60.0
3643,1500006000,1500002400,1500002100,50.0
3644,1500003200,1500002100,1500001300,60.0
3645,1500003100,1500001300,1500002100,60.0
3646,1500022800,1500006800,1500006500,60.0
3647,1500008500,1500002700,1500000800,40.0
3648,1500008600,1500000800,1500002700,40.0
3649,1500008400,1500000600,1500002700,60.0
3650,1500008300,1500002700,1500000600,60.0
3651,1500003800,1500002700,1500001400,60.0
3652,1500020800,1500006500,1500005900,60.0
3653,1500020700,1500005900,1500006500,70.0
3654,1500015300,1500004400,1500004600,60.0
3655,1500015400,1500004600,1500004400,60.0
3656,1530022400,1500001300,1530006700,60.0
3657,1530022300,1530006700,1500001300,60.0
3658,1500023900,1500006800,1540008700,70.0
3659,1540019500,1540008700,1540009000,50.0
3660,1540019600,1540009000,1540008700,50.0
3661,1540023700,1540009900,1540010000,40.0
3662,1540023800,1540010000,1540009900,40.0
3663,1540020800,1540009200,1540009000,70.0
3664,1550030200,1550010000,1550013400,70.0
3665,1550030300,1550013400,1550010000,70.0
3666,1550018300,1550007100,1550001500,40.0
3667,1550018400,1550001500,1550007100,40.0
3668,1550027700,1550002400,1550009300,50.0
3669,1550027600,1550009300,1550002400,50.0
3670,1550017300,1550006800,1550010000,70.0
3671,1550031300,1550011000,1550002400,50.0
3672,1550031200,1550002400,1550011000,50.0
3673,1550022800,1550002200,1550008100,50.0
3674,1550022700,1550008100,1550002200,50.0
3675,1550021000,1550007900,1550007800,40.0
3676,1550020900,1550007800,1550007900,40.0
3677,1550021700,1550000502,1550008100,40.0
3678,1550029800,1550001900,1550010700,50.0
3679,1550029900,1550010700,1550001900,50.0
3680,1550025400,1550009300,1550008800,50.0
3681,1550025300,1550008800,1550009300,50.0
3682,1550032000,1550011000,1550002500,50.0
3683,1550025500,1550008800,1550009500,30.0
3684,1550025600,1550009500,1550008800,50.0
3685,1550020400,1550009200,1550007600,40.0
3686,1550020300,1550007600,1550009200,50.0
3687,1550041400,1550003701,1550013400,40.0
3688,1550041300,1550013400,1550003701,40.0
3689,1510013600,1510008100,1510000100,40.0
3690,1510013700,1510000200,1510007900,50.0
3691,1510013800,1510007900,1510000200,50.0
3692,1560041900,1560013000,1530000300,60.0
3693,1540018800,1540008900,1540008400,60.0
3694,1540018700,1540008400,1540008900,60.0
3695,1540020300,1540008900,1540009100,40.0
3696,1540020400,1540009100,1540008900,40.0
3697,1540028100,1540011100,1540011800,60.0
3698,1540028200,1540011800,1540011100,60.0
3699,1540052100,1540018300,1540017900,40.0
3700,1540081000,1540027400,1540026800,40.0
3701,1540080900,1540026800,1540027400,40.0
3702,1540079600,1540027200,1540026400,60.0
3703,1540079500,1540026400,1540027200,60.0
3704,1550035500,1550012700,1550011700,50.0
3705,1550035400,1550011700,1550012700,50.0
3706,1550034100,1550012800,1550011300,40.0
3707,1550034000,1550011300,1550012800,40.0
3708,1550039200,1550012900,1550012800,50.0
3709,1550039100,1550012800,1550012900,50.0
3710,1550039900,1550013000,1550014100,50.0
3711,1550040000,1550014100,1550013000,50.0
3712,1530020400,1500001200,1530006000,60.0
3713,1530020300,1530006000,1500001200,60.0
3714,1530013000,1530004400,1530004000,60.0
3715,1530012900,1530004000,1530004400,50.0
3716,1530014300,1530004500,1530004600,50.0
3717,1530006900,1530002300,1530002400,60.0
3718,1530007000,1530002400,1530002300,60.0
3719,1530010800,1530003600,1530003400,70.0
3720,1530010700,1530003400,1530003600,70.0
3721,1530009000,1530003300,1530002900,60.0
3722,1530008900,1530002900,1530003300,60.0
3723,1530008100,1530002600,1530002900,60.0
3724,1530008200,1530002900,1530002600,60.0
3725,1530015100,1530004700,1530005300,40.0
3726,1530015200,1530005300,1530004700,40.0
3727,1540076700,1540025700,1540026400,60.0
3728,1540076800,1540026400,1540025700,60.0
3729,1540036500,1540013600,1540014000,40.0
3730,1510021900,1510008300,1510007800,60.0
3731,1510021800,1510007800,1510008300,60.0
3732,1550042000,1550014900,1550013500,50.0
3733,1550041900,1550013500,1550014900,50.0
3734,1550039600,1550013000,1550012900,50.0
3735,1550039500,1550012900,1550013000,50.0
3736,1540022500,1540009400,1520005800,60.0
3737,1540030300,1540011800,1540012000,70.0
3738,1540030400,1540012000,1540011800,70.0
3739,1520019300,1520006200,1540012500,40.0
3740,1520019400,1540012500,1520006200,40.0
3741,1530009800,1530004000,1530003000,60.0
3742,1530009700,1530003000,1530004000,60.0
3743,1540046800,1540017200,1540016400,40.0
3744,1540046700,1540016400,1540017200,40.0
3745,1540033100,1540012500,1540012900,60.0
3746,1540033200,1540012900,1540012500,60.0
3747,1540041300,1540000800,1540015800,40.0
3748,1540049800,1540018500,1540017200,40.0
3749,1540044500,1540001300,1540016600,40.0
3750,1540044600,1540016600,1540001300,40.0
3751,1540044100,1540015600,1540001300,40.0
3752,1540055001,1540031300,1540018800,60.0
3753,1540055002,1540019300,1540031300,60.0
3754,1540054902,1540031300,1540019300,60.0
3755,1540054901,1540018800,1540031300,60.0
3756,1520000401,1520007300,1520000200,70.0
3757,1520000402,1520000300,1520007300,70.0
3758,1540048202,1540018400,1540031100,70.0
3759,1540060801,1540032500,1540020700,60.0
3760,1520000302,1520007300,1520000300,70.0
3761,1520000301,1520000200,1520007300,70.0
3762,1540060803,1540024400,1540033000,40.0
3763,1540060703,1540033000,1540024400,40.0
3764,1540047902,1540031000,1540002100,60.0
3765,1540048102,1540031100,1540018400,70.0
