,Id,NODE_NAME,latitude,longitude
170,1550012400,-,35.84929499399539,128.65732101379388
171,1550013400,-,35.85379199431097,128.6387460138319
172,1550010000,황금아파트네거리,35.84089599448391,128.6390110130076
173,1550009200,노인종합복지회관입구,35.83936199363865,128.63011001347172
174,1550007600,-,35.830216993571376,128.62930201309624
175,1550006600,-,35.826300994265644,128.6366760132261
176,1550005600,범어네거리서편,35.823487994162235,128.63609301362385
177,1550005800,지산네거리,35.82462699322515,128.63307701323964
178,1550006700,-,35.82671199386922,128.6257890130369
179,1550005500,-,35.82143799371892,128.63164301381946
180,1550005300,-,35.820481993583925,128.6346990137907
181,1550005400,범물네거리,35.82118899420342,128.63955301280035
182,1550006400,-,35.825236993523234,128.64345001323798
183,1550002501,고산네거리,35.842939993635504,128.69224601341605
184,1550011000,-,35.844717994217966,128.7000750133248
185,1550009300,-,35.83943599366098,128.69861501344278
186,1550008800,-,35.83676699389813,128.6980120133142
187,1550008100,-,35.83359299345404,128.69994601319692
188,1550000502,-,35.83126199306415,128.6997940138736
189,1550000501,-,35.83077099323762,128.70319101279634
190,1550010700,-,35.843787993630485,128.70613601294755
191,1550001500,-,35.83744699311665,128.71363801342702
192,1550007100,-,35.828524993889154,128.7090990142087
193,1550000500,-,35.82956599332414,128.70652401404948
194,1550009500,-,35.83984399369711,128.6944810130419
195,1550005000,-,35.808551993715184,128.70721801326692
196,1550005100,-,35.815007993511784,128.6492950138823
197,1550006800,지산삼거리,35.827398993350904,128.64404801317534
198,1550005900,-,35.82478199338565,128.6326500130727
199,1570012300,-,35.88031799356468,128.45982101393562
200,1570012000,서재보성아파트,35.875818993831736,128.49694601296258
201,1570012200,-,35.876007993661865,128.49891701380218
202,1570012100,-,35.87592099306553,128.50143401346108
203,1570011900,화진금봉아파트,35.87371499339117,128.4973720136319
204,1570012500,-,35.937883993853156,128.4680540133317
205,1520002500,-,35.861577993300514,128.52735901280872
206,1520005500,-,35.87918899429483,128.55919301338042
207,1520004900,-,35.875666993809354,128.5592830132505
208,1520004200,-,35.871398993564746,128.56018701349242
209,1520004400,-,35.872106993693244,128.5671470125765
210,1520003300,-,35.86652299345772,128.56706001324878
211,1520000201,-,35.859412993777816,128.55693301273865
212,1520000400,-,35.86097099373713,128.56776401339187
213,1520002200,-,35.85874999298685,128.53991001400152
214,1520002900,-,35.865011993747565,128.54635001261042
215,1520003800,-,35.868566993471,128.5346080124575
216,1520004800,-,35.87451399347081,128.53255601269638
217,1520003600,-,35.868437993571355,128.53075001315528
218,1520003700,-,35.8684639937125,128.53152901279782
219,1520003500,-,35.867988994278534,128.53143901295115
220,1520002800,-,35.863758993980206,128.53432501379118
221,1520003100,-,35.86513199336644,128.53508801383708
222,1520002600,-,35.861829994292826,128.53391701348028
223,1520006500,-,35.8869759938088,128.56429401387558
224,1520006100,-,35.88440599363761,128.5657450131189
225,1540017800,-,35.900404993401864,128.57556901306702
226,1540015300,-,35.893921994349384,128.57482101288872
227,1540014900,-,35.893298994050156,128.57761901298755
228,1540018100,노원네거리,35.90073899318851,128.5791750133155
229,1530001900,-,35.83474399390376,128.5967180132193
230,1530003200,-,35.83856999423179,128.59877901330594
231,1530002700,-,35.835992994099215,128.6021390133326
232,1500001600,-,35.856719992905504,128.5874380131469
233,1500001700,-,35.85675599398709,128.58785001345757
234,1530007400,-,35.855358993500225,128.59069101337178
235,1500002500,-,35.862025993023366,128.5903960128872
236,1500001200,대봉네거리,35.85529199448194,128.6024390140058
237,1500002600,수성지하차도,35.86363599366274,128.60991801277922
238,1500002800,-,35.86448199443888,128.6109390136024
239,1500003100,동신지하차도,35.86570699406897,128.6121540139365
240,1500002900,-,35.86513199330518,128.60814401352502
241,1500003300,-,35.866918993632616,128.60621901395285
242,1500003200,-,35.8664509936364,128.6085510127138
243,1500004200,-,35.868760993531325,128.60875201385414
244,1500004300,-,35.868957993864804,128.6064810130697
245,1500004800,-,35.87013999451035,128.60640801348117
246,1500005800,-,35.87253299393096,128.60626901359987
247,1500006000,-,35.873007994261606,128.60869401331658
248,1500005600,시청네거리,35.8713529935609,128.6007130138207
249,1500005100,-,35.870587994234256,128.60427501257794
250,1500003700,-,35.868273993635626,128.5998380131968
251,1500003400,-,35.86718899363297,128.5935640131754
252,1500004500,-,35.869606993728674,128.5872280134243
253,1500005700,-,35.872056993619644,128.59424201321144
254,1500006600,-,35.87386199426141,128.58766301369218
255,1500005300,-,35.870684993622106,128.5842230130789
256,1500004100,-,35.868720993356256,128.58228701254214
257,1500004000,큰장삼거리,35.8685019939228,128.57799601272842
258,1540012600,-,35.88880999387918,128.57970501381888
259,1540011600,-,35.88669499353125,128.58572101321548
260,1540011000,-,35.885613993511384,128.5908860133743
261,1540009600,-,35.880582993112135,128.58930401309559
262,1540008100,칠성교네거리,35.87598799427094,128.60628401233058
263,1510011500,-,35.87975099393896,128.61058401282656
264,1540009700,-,35.88071599442283,128.6090170131153
265,1540010300,-,35.88259899351845,128.60263101400685
266,1540012300,-,35.888488993731386,128.59849801364865
267,1540014600,-,35.89265099433223,128.59232001291122
268,1540024400,-,35.923203993829915,128.57800601339406
269,1540029900,-,35.946878993187006,128.5700150126014
270,1500001000,-,35.854979994484246,128.60719901319672
271,1500006200,-,35.873521993128115,128.61095001346138
272,1500003900,-,35.86829599405087,128.61341001272524
273,1540008800,-,35.87797399362464,128.60326301320904
274,1540010200,-,35.88246899445516,128.60975201407206
275,1540016500,-,35.89595399373429,128.6131030128242
276,1510012600,-,35.890979993524134,128.6198740136885
277,1570007502,-,35.804736993726074,128.62336201359093
278,1550006000,-,35.825032994475755,128.60839801289922
279,1570006601,용계교,35.79890099351391,128.62382401241968
280,1570011000,-,35.744675993011896,128.58382501353086
281,1570010100,-,35.66395199328535,128.49585001324795
282,1570010700,동아제약네거리,35.7392879936131,128.46862901251959
283,1570010600,-,35.7368319934475,128.49026001263985
284,1570011100,-,35.74849599398342,128.49289101371272
285,1570011300,-,35.75574099304579,128.49382901259108
286,1570011200,-,35.754626993650206,128.49377601341152
287,1570010400,-,35.733000994154224,128.52666801336017
288,1570010800,-,35.7406519939604,128.52359301282064
289,1520002000,-,35.857850992848455,128.54705701310723
290,1510013600,-,35.97089399331876,128.72633801376796
291,1510013900,-,35.98946699367564,128.7213250139938
292,1510014200,-,35.992717993664925,128.70260401431995
293,1510013700,-,35.97911199401201,128.69921401268354
294,1510013200,백안사거리,35.953875994579036,128.69069901372814
295,1510013500,-,35.958552993907425,128.7106610134275
296,1510013100,파군재삼거리,35.93653599320902,128.64372401328197
297,1510014100,-,35.98990699389551,128.63700501335802
298,1510014000,-,35.989681993376664,128.6689010134433
299,1540022800,-,35.915765993628,128.5977810131383
300,1510014300,-,35.99487599360589,128.63888901306848
301,1510014400,-,35.99660999355468,128.66401001356164
302,1500002300,-,35.86089699374885,128.6038420136312
303,1540011200,-,35.88632799350668,128.6005790132185
304,1540017100,-,35.898583994252135,128.6071920128799
305,1540015900,-,35.894956994227954,128.61197901401323
306,1510012300,-,35.884901993491454,128.61414801276956
307,1510011700,-,35.88063799414731,128.61169701337653
308,1500005500,-,35.871068993620675,128.58738401311092
309,1500003500,-,35.867406993872564,128.60375101344982
310,1500006700,-,35.87454399354794,128.59479101330476
311,1520003000,-,35.865108993128274,128.53756801314208
312,1530003400,안지랑네거리,35.83906299350274,128.57676401380408
313,1530003500,대명역,35.839269993682144,128.56455801348758
314,1530001500,-,35.83287699431912,128.5588240135597
315,1530002200,성명네거리,35.83489599354266,128.56484601323376
316,1530003600,-,35.83941399297473,128.57138801364823
317,1530002300,-,35.834903994016926,128.57137001269322
318,1530003700,앞산네거리,35.840193994130956,128.5799170128071
319,1530002600,남명삼거리,35.83549899365025,128.57968301338678
320,1530005400,영대네거리,35.84534699349215,128.5904870127271
321,1530005600,-,35.84604899350449,128.5905170136995
322,1530005200,남구청네거리,35.844877993171636,128.5983170135735
323,1530001200,현충삼거리,35.83260399409965,128.5795300133657
324,1530003900,봉덕네거리,35.84098599351476,128.59799301242106
325,1530004600,효봉네거리,35.84248599346015,128.59811501279344
326,1530004500,-,35.84228799326232,128.60071701347587
327,1530005100,-,35.84470999394101,128.60095601405234
328,1530004900,-,35.844406993727745,128.60599601312887
329,1530004200,-,35.841514993755546,128.60627001292318
330,1530006200,-,35.84792299337704,128.59674301403194
331,1570011800,-,35.87190899402525,128.49705701326542
332,1520006300,-,35.88605199385341,128.5474690132307
333,1520006900,-,35.88949799348389,128.54548901387878
334,1520006700,-,35.888719993484884,128.54343601387293
335,1520007000,-,35.89025599413727,128.54755401348947
336,1520006400,-,35.88683699379158,128.5495920128664
337,1520007100,-,35.8918449936268,128.5517160128632
338,1520006600,-,35.88838899375493,128.55371101357562
339,1520006800,-,35.88917599420316,128.55575601271428
340,1540015000,-,35.89334199376906,128.55612201384673
341,1530000700,대명고가교차로,35.830329993595186,128.56417701312841
342,1530001400,-,35.83285799413344,128.56498901265502
343,1530000900,-,35.831436993077155,128.57137701348594
344,1530000800,-,35.83049799323509,128.57278501319342
345,1530002400,-,35.83512299355014,128.5734780132788
346,1530002900,-,35.83698099387917,128.57976101387248
347,1530003300,-,35.83884299431978,128.57696201290895
348,1530000600,-,35.828867993280284,128.56227601306935
349,1520001801,북부정류장,35.884990993546026,128.5570900133664
350,1520005900,-,35.88249699375693,128.5494690139256
351,1540012900,-,35.88921999399376,128.56548001297537
352,1540016400,-,35.89579799321977,128.56514701362994
353,1540016700,-,35.896929992916924,128.56416501253466
354,1540015800,-,35.894873994051366,128.56594901368945
355,1540014200,-,35.89138899361236,128.5717580132469
356,1540014000,-,35.89092999417287,128.57380001318785
357,1540012800,-,35.889185992989006,128.57322201284114
358,1540013100,-,35.88964299417935,128.57121101327962
359,1540012200,-,35.88840399341025,128.57082601373043
360,1540012500,팔달네거리,35.88875699355196,128.56853001309776
361,1540012000,-,35.888086993935936,128.57286201363004
362,1540017200,-,35.89864099410773,128.5679870130232
363,1540018500,노곡교,35.90185599348094,128.56537301306312
364,1540018300,-,35.90159799370808,128.57456701279958
365,1540017900,-,35.90047999348169,128.57199301279465
366,1540017400,-,35.89891999327101,128.57300101311006
367,1540016600,-,35.89689999350012,128.56949501344428
368,1540015600,-,35.894375993621956,128.57278401374091
369,1540016300,-,35.895764993888825,128.57577701369505
370,1540016100,-,35.895302993775815,128.5782010132201
371,1540013600,-,35.89028599343461,128.57670601342474
372,1540011800,원대오거리,35.88760599368896,128.57591601355114
373,1540019000,-,35.90336899351645,128.57886301357124
374,1540019700,조야교,35.90539199382858,128.5784820124443
375,1530001600,앞산고가차도,35.833210992964275,128.59407601261242
376,1530005300,-,35.84510199344105,128.59481201249412
377,1530004700,-,35.84286399376366,128.59337301328208
378,1530001300,-,35.83263899428742,128.59624301369584
379,1530001700,효명네거리,35.833629993890135,128.60069901348493
380,1530002500,-,35.835285994027856,128.60029101381605
381,1530003000,-,35.838177993937435,128.60218701257588
382,1530001800,-,35.834365993890025,128.6029490124199
383,1530004000,-,35.841177994057325,128.604402013862
384,1530004400,-,35.84179099406172,128.60431501289546
385,1530005000,봉덕시장네거리,35.84451099390004,128.6039310131363
386,1530006100,-,35.847839994516846,128.60023501322573
387,1530006700,-,35.85065299371314,128.59857301336947
388,1530006400,-,35.8489539938107,128.5905650130119
389,1530006600,-,35.849141993888814,128.58710801343273
390,1530007300,-,35.85258999332186,128.5833760135925
391,1530007100,삼각지네거리,35.8523719935975,128.582469013072
392,1530006500,-,35.84897299448187,128.5806550130665
393,1540009300,-,35.879853993612535,128.5823450124771
394,1540009400,고성동사무소네거리,35.88017099312515,128.58032001254807
395,1520005800,-,35.88157399426592,128.57767301325683
396,1520006200,원대네거리,35.88492599377468,128.57355501332782
397,1540011100,노원동사무소,35.886176993783366,128.57937501364808
398,1540013200,-,35.88972399387791,128.5792170136981
399,1540013300,오봉오거리,35.889884994154244,128.58343101330445
400,1540014100,침산초등학교,35.89095699424414,128.58685901313575
401,1540013000,-,35.88924999363921,128.58650501326179
402,1540010900,고성네거리,35.885138993919966,128.58188801287113
403,1540010800,-,35.88457299363481,128.58455701354825
404,1540010500,남침산네거리,35.88340999373544,128.59021201271798
405,1540012100,침산네거리,35.88818699437176,128.5916720133357
406,1540011700,동침산네거리,35.88689399348118,128.5979920130072
407,1540010100,-,35.88205699413607,128.59649601331316
408,1540009100,-,35.87943199316001,128.5956850133145
409,1540008900,-,35.87845599375028,128.60137501348305
410,1540009800,-,35.881027993816595,128.6015950137271
411,1540016900,-,35.89746199349086,128.5891380131022
412,1540025200,도곡네거리,35.92745799416427,128.59893301257344
413,1540026700,칠곡IC네거리,35.934025993959644,128.54062501353144
414,1540025700,-,35.931369993754394,128.56146301359172
415,1540025900,동천교,35.931931993708,128.55501501313722
416,1540026200,-,35.93323599458449,128.56606401335858
417,1540027100,-,35.93598799343349,128.56660001314103
418,1540027200,-,35.93648899409395,128.56243901317023
419,1540026400,-,35.93347199299933,128.56216201277036
420,1540026800,-,35.93447299333385,128.5560230130028
421,1540027400,대봉교,35.93720699377981,128.55670301299438
422,1540029000,-,35.94481399387603,128.55847401296145
423,1540028700,-,35.944104993520995,128.56383901280742
424,1540028600,-,35.94341999459807,128.56935101400265
425,1550007200,상동네거리,35.82930799292816,128.61066101316294
426,1550007300,들안길삼거리,35.82976999372757,128.61679501393849
427,1550008500,-,35.8350849933019,128.6167600138362
428,1550008400,-,35.83476599387329,128.61161101239722
429,1550009900,중동네거리,35.840805993748816,128.61224701311778
430,1530005900,-,35.847479993901686,128.60580401282428
431,1530006000,-,35.84759399322541,128.6041170139928
432,1550014700,-,35.857203993618775,128.61741301281143
433,1550014800,-,35.85744299320305,128.6138950129598
434,1550014100,동성학교네거리,35.8545439933571,128.61359301289542
435,1550014000,수성시장네거리,35.85430299300069,128.61713201297607
436,1550012900,-,35.851580994247044,128.61685501361728
437,1550013000,-,35.85182099413698,128.6133200137081
438,1550011600,북중동네거리,35.84702799345839,128.61286001270105
439,1550011500,희망로네거리,35.84675999339482,128.61674101252132
440,1550010900,-,35.844542994082815,128.61675201291314
441,1550009700,들안길네거리,35.84042599411121,128.61676001427284
442,1550007500,두산오거리,35.83020999375639,128.6230630124615
443,1550008600,-,35.835168993989384,128.62345701310062
444,1550009400,황금네거리,35.839817993550994,128.62387401369793
445,1550010800,대구과학고등학교,35.844055993948906,128.62423901366301
446,1550011700,어린이회관네거리,35.847038993606894,128.6245100135632
447,1550011300,-,35.846520993492156,128.62029001333661
448,1550012800,-,35.85133499349437,128.62072501251436
449,1550012700,-,35.851155993855784,128.62353901278038
450,1550013300,-,35.853756993798484,128.6251380134879
451,1550013500,제2범어교,35.853869994417664,128.623407014023
452,1550013600,-,35.85403999393672,128.62098401310342
453,1550014500,-,35.85694499385039,128.62121401335742
454,1550014900,-,35.858897993767364,128.62240301304965
455,1550015600,신천시장네거리,35.86357899340988,128.61800401299317
456,1550015900,-,35.864393993711595,128.61807701376222
457,1510007200,-,35.86859899410413,128.6274560125189
458,1510008300,-,35.87231699328998,128.61887301322028
459,1510007800,-,35.87184299306497,128.62375901322946
460,1550005700,-,35.823887993853475,128.62400901305864
461,1550006500,-,35.82546399408125,128.62126401341956
462,1510012900,불로삼거리,35.900044993732585,128.63510101269569
463,1540019800,서변대교,35.90556699381411,128.584606014074
464,1540017600,-,35.899151994022546,128.62249101335829
465,1540014300,북침산네거리,35.89186999356461,128.5898060128774
466,1510008600,-,35.8735669938777,128.69665801344976
467,1510008400,-,35.872944993641745,128.70276001436122
468,1510008200,반야월역,35.87231499323333,128.70892901284205
469,1510008100,각산네거리,35.872074993526006,128.71381701348605
470,1510007900,-,35.87199099430482,128.71823401345256
471,1550001001,월드컵지하차도,35.83388399360354,128.67350601393693
472,1550000600,월드컵지하차도,35.832672993611276,128.68980501413265
473,1550001200,연호지하차도,35.841679993554614,128.67033601307992
474,1550002601,연호고가차도,35.84262699430798,128.67071601290374
475,1550003500,연호고가차도,35.849845993523616,128.67659701417313
476,1550020700,효목지하차도,35.877437994453565,128.65269401362525
477,1510010700,효복고가차도,35.87737299372018,128.64686401417256
478,1550012600,담티고가교,35.85087699379295,128.6585700133397
479,1550010300,황금고가차도,35.84180499346861,128.64232801318684
480,1550009800,황금고가차도,35.84075499383439,128.6350900130017
481,1550001701,효목지하차도,35.8752139946167,128.64593001301984
482,1510002001,효목지하차도,35.878150993718805,128.64381201307916
483,1530001000,대명고가차도,35.83172499444611,128.56625901306714
484,1530001100,대명고가차도,35.831744993894326,128.57506301297212
485,1540003600,팔달고가차도,35.90133599432145,128.54742401233506
486,1540004100,팔달고가차도,35.90557299359447,128.5472340127046
487,1540019500,-,35.904364993329345,128.54105701398873
488,1540026100,태전고가차도,35.932856994218085,128.540001013312
489,1540025100,태전고가차도,35.92719399389666,128.53868501265418
490,1550000201,-,35.82614099366326,128.60910101333212
491,1550006300,-,35.82519099319361,128.60918401329405
492,1570007501,가창교,35.80548299359956,128.6235230133783
493,1540029700,-,35.946341993593244,128.54983201364738
494,1540007201,-,35.945922993186976,128.55119501287965
495,1540007202,-,35.9448979941401,128.55103501333446
496,1540029100,-,35.94504499327026,128.54918901298237
497,1540026500,-,35.93375699391459,128.54439301326892
498,1540029200,거동교,35.9458949941771,128.55534701244773
499,1540028100,-,35.942212993619115,128.5579690134804
500,1540024800,구암교,35.92543299337329,128.54918301330798
501,1540026000,동천교,35.93204199365143,128.55384701321603
502,1540029600,거동교,35.946229994446,128.5545890133705
503,1540027800,-,35.94188999419283,128.56059701282686
504,1540028800,-,35.944461994077514,128.56108301303422
505,1540029500,-,35.94622899453963,128.56140901311764
506,1540027700,-,35.94154799445731,128.56335701362707
507,1540027600,-,35.940160994033384,128.56950501339406
508,1540027300,-,35.936838993908154,128.55964301309942
509,1540026600,-,35.933909994005035,128.55852601264044
510,1540025800,-,35.931636993930475,128.558227013052
511,1540025300,-,35.928117993923,128.55535901390098
512,1540025000,-,35.92637699404063,128.55729701325615
513,1540005800,-,35.92880899319861,128.54780801401657
514,1540025500,태암교,35.92843499426974,128.5515140135888
515,1540025400,태암교,35.92832799384894,128.55267701267823
516,1540028200,-,35.942674994019875,128.57240901375718
517,1540028900,-,35.94477599392014,128.57534001406745
518,1540029300,-,35.946037993617,128.58185101321385
519,1540030200,-,35.948684993875226,128.58012001337457
520,1540028300,-,35.943227993783545,128.58963301301304
521,1540026300,-,35.933325993606175,128.59601401377537
522,1540023400,-,35.91904899422964,128.59658701397453
523,1540023500,서변고가차도,35.91906099338712,128.59937601343154
524,1540023900,동서변네거리,35.9211049933768,128.5994160135762
525,1540024000,-,35.92112099406578,128.59663001337918
